Date,Time,AI Chiller Cost,AI Chiller Energy(MJ),Legacy Chiller Cost,Legacy Chiller Energy(MJ),Visitors,Otemp,OHum,Legacy AHU RT,AI AHU RT,AI_AC-1,AI_AC-2,AI_AC-3,AI_AC-4,AI_ AC-5,AI_ AC-6,AI_LTC-1,AI_LTC-2,AI_LTC-3,AI_STC-1,AI_STC-2,AC-1,AC-2,AC-3,AC-4,AC-5,AC-6,LTC-1,LTC-2,LTC-3,STC-1,STC-2,AH-101A-RT,AH-101B-RT,AH-102A-RT,AH-102B-RT,AH-201A-RT,AH-201B-RT,AH-202A-RT,AH-202B-RT,AH-301-RT_X,AH-302-RT_X,AH-303A-RT,AH-303B-RT,AH-401A-RT,AH-401B-RT,AH-402A-RT,AH-402B-RT,AH-501A-RT,AH-501B-RT,AH-502A-RT,AH-502B-RT,AH-503A-RT,AH-503B-RT,AH-504A-RT,AH-504B-RT,AH-505A-RT,AH-505B-RT,AH-506-RT_X,AH-601A-RT,AH-601B-RT,AH-602A-RT,AH-602B-RT,AH-603A-RT,AH-603B-RT,AH-604A-RT,AH-604B-RT,AH-605A-RT,AH-605B-RT,AH-606-RT_X,AH-701A-RT,AH-701B-RT,AH-702A-RT,AH-702B-RT,AH-703A-RT,AH-703B-RT,AH-704A-RT,AH-704B-RT,AH-705A-RT,AH-705B-RT,AH-706-RT_X,AH-801A-RT,AH-801B-RT,AH-802A-RT,AH-802B-RT,AH-803A-RT,AH-803B-RT,AH-804-RT_X,AH-805-RT_X,AH-806-RT_X,AH-901-RT_X,AH-902-RT_X,AH-B01A--RT,AH-B01B--RT,AH-B02A--RT,AH-B02B--RT,AH-B03A--RT,AH-B03B--RT,AH-B04A--RT,AH-B04B--RT
2018.8.11,3:00,0.0,0.0,0.0,0.0,0.0,26.411409999999997,80.66959,26.590038235294116,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.53469,25.229960000000002,25.93809,27.53737000000001,26.834059999999997,29.285890000000002,26.41739,25.27309,26.07825,26.72187000000001,25.98316,27.42419000000001,26.785559999999997,26.63052,26.880229999999997,26.509159999999998,25.60181,26.2655,25.71053,26.447540000000004,24.92991,24.98109,26.52892,26.09941,26.13338,26.49257,26.824559999999998,27.54967000000001,27.82275,26.085720000000002,25.82542,25.07604,25.10732,25.77512,26.71241,25.88062,26.502290000000002,25.720229999999997,26.810109999999998,26.6546,27.01835,26.78005,25.58811,25.60278,25.891920000000002,27.17692000000001,26.52727,27.2408,25.99413,29.06519,29.205059999999996,25.221610000000002,25.9518,24.664170000000002,26.35121,26.24338,27.246909999999996,25.46238,27.42729000000001,27.52808,25.77901,27.50934,28.44254,27.16725,27.0399,26.72457,30.1396,29.531979999999997
2018.8.11,3:30,0.0,0.0,0.0,0.0,0.0,26.09918,82.57068000000002,26.609735588235292,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.683459999999997,25.229960000000002,25.93809,27.685959999999998,26.834059999999997,29.285890000000002,26.56614,25.27309,26.22703,26.72187000000001,25.98316,27.42419000000001,26.785559999999997,26.63052,26.880229999999997,26.509159999999998,25.60181,26.2655,25.71053,26.447540000000004,24.92991,24.98109,26.52892,26.09941,26.13338,26.64108,26.824559999999998,27.54967000000001,27.82275,26.085720000000002,25.676460000000002,25.07604,25.10732,25.77512,26.71241,25.88062,26.65092000000001,25.720229999999997,26.810109999999998,26.6546,27.1669,26.78005,25.58811,25.60278,25.891920000000002,27.17692000000001,26.52727,27.2408,25.99413,29.06519,29.354020000000002,25.221610000000002,25.9518,24.81342,26.20234,26.3925,27.39625,25.46238,27.42729000000001,27.52808,25.77901,27.50934,28.44254,27.16725,27.0399,26.72457,30.1396,29.531979999999997
2018.8.11,4:00,0.0,0.0,0.0,0.0,0.0,25.94461,82.61457,26.62065382352941,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.683459999999997,25.229960000000002,25.93809,27.685959999999998,26.834059999999997,29.285890000000002,26.56614,25.27309,26.22703,26.72187000000001,25.98316,27.42419000000001,26.785559999999997,26.63052,26.880229999999997,26.509159999999998,25.60181,26.2655,25.85909,26.447540000000004,24.92991,24.98109,26.677609999999998,26.09941,26.13338,26.7901,26.824559999999998,27.54967000000001,27.82275,25.93645,25.52786,25.07604,25.25605,25.77512,26.71241,25.88062,26.65092000000001,25.720229999999997,26.810109999999998,26.6546,27.1669,26.78005,25.58811,25.60278,25.891920000000002,27.028290000000002,26.52727,27.2408,25.99413,29.06519,29.354020000000002,25.37027,25.80319,24.962139999999998,26.20234,26.3925,27.39625,25.31275,27.42729000000001,27.52808,25.92776,27.50934,28.44254,27.16725,27.188509999999997,26.72457,30.437040000000003,29.531979999999997
2018.8.11,4:30,0.0,0.0,0.0,0.0,0.0,26.09905,81.67133000000003,26.642577941176473,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.683459999999997,25.229960000000002,26.08704,27.83475,26.982770000000002,29.285890000000002,26.56614,25.27309,26.22703,26.72187000000001,25.98316,27.57328,26.934070000000002,26.63052,27.02954,26.509159999999998,25.7506,26.2655,25.85909,26.447540000000004,24.92991,24.98109,26.677609999999998,26.248820000000002,26.13338,26.7901,26.824559999999998,27.54967000000001,27.82275,25.93645,25.82613,25.07604,25.25605,25.77512,26.86132000000001,25.88062,26.65092000000001,25.720229999999997,26.810109999999998,26.6546,27.1669,26.78005,25.58811,25.60278,25.891920000000002,26.87906,26.52727,27.2408,25.99413,29.06519,29.354020000000002,25.37027,25.80319,24.962139999999998,26.0538,26.3925,27.39625,25.31275,27.42729000000001,27.52808,25.92776,27.50934,28.592409999999997,27.16725,27.188509999999997,26.72457,30.437040000000003,29.531979999999997
2018.8.11,5:00,0.0,0.0,0.0,0.0,0.0,26.09905,81.37525,26.66229088235294,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.683459999999997,25.229960000000002,26.08704,27.83475,26.982770000000002,29.285890000000002,26.56614,25.27309,26.22703,26.87067,25.98316,27.57328,26.934070000000002,26.77957,27.02954,26.6577,25.7506,26.2655,26.00765,26.596529999999998,25.07872,24.98109,26.677609999999998,26.248820000000002,26.281990000000004,26.7901,26.824559999999998,27.54967000000001,27.82275,25.93645,25.82731,25.07604,25.25605,25.77512,26.86132000000001,26.02925,26.65092000000001,25.720229999999997,26.810109999999998,26.6546,27.1669,26.78005,25.58811,25.60278,25.891920000000002,26.87906,26.52727,27.2408,25.99413,29.06519,29.354020000000002,25.37027,25.80319,24.962139999999998,26.0538,26.54158,27.39625,25.31275,27.42729000000001,27.52808,25.92776,27.658170000000002,28.592409999999997,27.16725,27.188509999999997,26.72457,30.28844,29.531979999999997
2018.8.11,5:30,0.0,0.0,0.0,0.0,0.0,26.09905,80.2856,26.686376470588236,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.683459999999997,25.229960000000002,26.08704,27.83475,26.982770000000002,29.285890000000002,26.56614,25.27309,26.22703,26.87067,25.98316,27.57328,26.934070000000002,26.77957,27.02954,26.6577,25.7506,26.2655,26.00765,26.596529999999998,25.07872,24.98109,26.677609999999998,26.248820000000002,26.281990000000004,26.7901,26.973570000000002,27.54967000000001,27.82275,26.08563,26.12572,25.07604,25.25605,25.924129999999998,26.86132000000001,26.02925,26.65092000000001,25.720229999999997,26.810109999999998,26.6546,27.1669,26.929000000000002,25.58811,25.60278,26.04065,26.87906,26.52727,27.2408,25.99413,29.06519,29.50263,25.51889,25.80319,24.962139999999998,26.0538,26.54158,27.39625,25.31275,27.42729000000001,27.52808,25.92776,27.658170000000002,28.74105,27.16725,27.188509999999997,26.72457,30.28844,29.680640000000004
2018.8.12,6:00,0.0,0.0,0.0,0.0,0.0,26.34879,79.62191,26.39718676470588,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.584740000000004,25.29272000000001,26.03104,27.68865,26.761440000000004,29.109090000000002,26.422590000000003,25.23642000000001,25.95285,26.55606,25.78122,27.017159999999997,26.55128,26.338459999999998,26.636709999999997,26.20608,25.95214,26.019000000000002,26.101229999999997,26.355929999999997,24.89855,24.78383,26.30466,25.76452,26.0896,26.38591,26.69758,27.28445,27.468459999999997,25.99512,25.92073,24.91664,25.065379999999998,25.98998,26.49786,25.94693,26.37208,25.50548,26.47942,26.295090000000002,26.53097,26.50396,25.41205,25.39924,25.64169,26.59818,26.32256,27.00177,25.66735,28.422179999999997,28.77455,25.21944,25.52182,24.81399,25.804660000000002,26.02369,27.11187,24.58137,26.05799,26.743509999999997,25.61523,27.80575,28.13048,27.23126,27.24533,26.8164,29.69075,29.063579999999998
2018.8.12,6:30,0.0,0.0,72.86399999999998,0.0,0.0,25.8877,82.06854,26.4103344117647,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.584740000000004,25.29272000000001,26.17973,27.68865,26.761440000000004,29.109090000000002,26.57207,25.23642000000001,25.95285,26.55606,25.78122,27.017159999999997,26.55128,26.338459999999998,26.636709999999997,26.20608,25.95214,26.019000000000002,26.101229999999997,26.355929999999997,24.89855,24.78383,26.30466,25.76452,26.0896,26.38591,26.69758,27.28445,27.468459999999997,25.99512,26.219109999999997,25.06562000000001,25.065379999999998,25.98998,26.49786,25.94693,26.37208,25.50548,26.47942,26.295090000000002,26.53097,26.50396,25.41205,25.39924,25.64169,26.59818,26.32256,27.00177,25.66735,28.422179999999997,28.77455,25.21944,25.52182,24.81399,25.804660000000002,26.02369,27.11187,24.58137,26.2065,26.743509999999997,25.61523,27.80575,28.13048,27.23126,27.24533,26.8164,29.69075,29.063579999999998
2018.8.12,7:00,0.0,0.0,10877.68462,260.0,0.0,26.04081,82.22564,26.427839411764705,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.584740000000004,25.29272000000001,26.17973,27.8377,26.761440000000004,29.109090000000002,26.57207,25.23642000000001,25.95285,26.55606,25.78122,27.017159999999997,26.55128,26.338459999999998,26.785390000000003,26.20608,25.95214,26.019000000000002,26.101229999999997,26.355929999999997,24.89855,24.78383,26.30466,25.76452,26.0896,26.38591,26.84659000000001,27.28445,27.468459999999997,26.1442,26.367720000000002,25.06562000000001,25.065379999999998,26.13857,26.49786,25.94693,26.37208,25.50548,26.47942,26.295090000000002,26.53097,26.50396,25.41205,25.39924,25.64169,26.59818,26.32256,27.00177,25.66735,28.422179999999997,28.77455,25.21944,25.52182,24.81399,25.804660000000002,26.02369,27.11187,24.73013,26.2065,26.743509999999997,25.76379,27.80575,28.13048,27.23126,27.24533,26.8164,29.69075,29.063579999999998
2018.8.12,7:30,13962.0,2600.0,10781.31602,0.0,0.0,25.20725,89.97796,26.440959117647054,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,26.584740000000004,25.29272000000001,26.17973,27.8377,26.761440000000004,29.109090000000002,26.57207,25.23642000000001,25.95285,26.55606,25.78122,27.017159999999997,26.55128,26.48716,26.785390000000003,26.20608,25.80336,26.019000000000002,26.101229999999997,26.355929999999997,24.89855,24.93277,26.30466,25.76452,26.0896,26.53462,26.995379999999997,27.28445,27.468459999999997,26.1442,26.367720000000002,25.06562000000001,25.065379999999998,26.13857,26.49786,25.94693,26.37208,25.50548,26.47942,26.295090000000002,26.53097,26.50396,25.41205,25.39924,25.64169,26.59818,26.32256,27.00177,25.66735,28.422179999999997,28.77455,25.36802,25.52182,24.81399,25.804660000000002,26.17231,27.11187,24.73013,26.2065,26.892090000000003,25.76379,27.80575,28.13048,27.23126,27.24533,26.8164,29.69075,29.063579999999998
2018.8.12,8:00,0.0,0.0,11867.34202,1111.4,0.0,25.20725,89.63481,26.54635867647059,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.73325,26.344140000000003,26.32953,27.8377,26.761440000000004,29.109090000000002,26.721159999999998,25.534010000000002,26.10138,26.70468,25.78122,27.017159999999997,26.55128,26.48716,26.785390000000003,26.35568,26.40495,26.16759,26.400140000000004,26.504579999999997,25.04768,25.08144,26.30466,25.91354,26.0896,26.53462,27.1444,27.28445,27.468459999999997,26.44319,26.367109999999997,25.06562000000001,25.065379999999998,26.1384,26.49786,25.94693,26.520870000000002,25.654510000000002,26.6288,26.4437,26.67973,26.50396,25.41205,25.39924,25.64169,26.598129999999998,26.32256,27.00177,25.66735,28.422179999999997,28.77455,25.36802,25.52182,24.9629,25.804660000000002,26.17231,27.260759999999998,24.73013,26.2065,26.892090000000003,25.76379,28.10326,28.279040000000002,27.38001,27.691990000000004,26.965320000000002,30.14122,29.212609999999998
2018.8.12,8:30,73260.0,14800.0,58707.21514400001,2127.1,0.0,25.8436,86.78033,26.610063676470592,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.73325,27.54754,26.47823,27.8377,26.910140000000002,28.95983,26.721159999999998,25.534010000000002,26.10138,26.70468,25.78122,27.017159999999997,26.69994,26.48716,26.934279999999998,26.5043,26.85199,26.16759,26.400140000000004,26.504579999999997,25.04768,25.23026,26.45369,25.91354,26.0896,26.683359999999997,27.1444,26.98658,27.468459999999997,26.44319,26.367109999999997,25.06562000000001,25.2142,26.1384,26.49786,25.94693,26.520870000000002,25.654510000000002,26.77799000000001,26.74093,26.67973,26.3548,25.56129,25.39924,25.64169,26.74677,26.32256,27.00177,25.66735,28.422179999999997,28.77455,25.36802,25.52182,24.9629,25.804660000000002,26.17231,27.260759999999998,25.17894,26.355790000000002,26.892090000000003,25.76379,28.40111,28.12957,27.38001,27.84188,26.965320000000002,30.439359999999997,29.212609999999998
2018.8.12,9:00,27430.000000000004,2600.0,179070.70445999995,16113.8,0.0,26.15585,86.05095,26.59300632352941,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,26.881759999999996,27.99526,26.62694,27.68842,26.910140000000002,28.95983,26.87016,25.6829,26.249979999999997,26.85319,25.78122,27.017159999999997,26.69994,26.636359999999996,26.934279999999998,26.5043,27.14999000000001,26.31643,26.400140000000004,26.65318,25.04768,25.37979,26.45369,25.91354,26.0896,26.683359999999997,27.1444,26.98658,27.468459999999997,26.44319,26.367109999999997,25.21453,25.2142,26.28708,26.49786,25.94693,26.520870000000002,25.80309,26.9267,26.88993,26.67973,26.3548,25.56129,25.39924,25.79039,26.74677,26.32256,27.00177,25.81588,28.27308,28.625909999999998,25.36802,25.67082000000001,24.9629,25.95417,26.32122,27.260759999999998,25.928929999999998,26.355790000000002,26.74333,26.22437,26.817829999999997,26.23625,26.270190000000003,27.53695,26.66142,30.587979999999998,28.761909999999997
